,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,LSTAT,MEDV,CAT.MEDV,,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,LSTAT,MEDV,CAT.MEDV
,3.69311,0,18.1,0,0.713,6.376,88.4,2.5671,24,666,20.2,14.65,17.7,0,,0.041438631,0,0.646627566,0,0.674897119,0.539375359,0.88053553,0.130718657,1,0.914122137,0.808510638,0.356512141,0.282222222,0
,6.65492,0,18.1,0,0.713,6.317,83,2.7344,24,666,20.2,13.99,19.5,0,,0.074728661,0,0.646627566,0,0.674897119,0.528070512,0.82492276,0.145932035,1,0.914122137,0.808510638,0.338300221,0.322222222,0
,5.82115,0,18.1,0,0.713,6.513,89.9,2.8016,24,666,20.2,10.29,20.2,0,,0.065357287,0,0.646627566,0,0.674897119,0.565625599,0.895983522,0.152042848,1,0.914122137,0.808510638,0.236203091,0.337777778,0
,7.83932,0,18.1,0,0.655,6.209,65.4,2.9634,24,666,20.2,13.22,21.4,0,,0.088041031,0,0.646627566,0,0.555555556,0.507376892,0.643666323,0.166756086,1,0.914122137,0.808510638,0.31705298,0.364444444,0
,3.1636,0,18.1,0,0.655,5.759,48.2,3.0665,24,666,20.2,14.13,19.9,0,,0.035487066,0,0.646627566,0,0.555555556,0.421153478,0.466529351,0.176131455,1,0.914122137,0.808510638,0.342163355,0.331111111,0
,3.77498,0,18.1,0,0.655,5.952,84.7,2.8715,24,666,20.2,17.15,19,0,,0.04235883,0,0.646627566,0,0.555555556,0.458133742,0.842430484,0.158399185,1,0.914122137,0.808510638,0.425496689,0.311111111,0
,4.42228,0,18.1,0,0.584,6.003,94.5,2.5403,24,666,20.2,21.32,19.1,0,,0.049634326,0,0.646627566,0,0.409465021,0.467905729,0.943357364,0.128281607,1,0.914122137,0.808510638,0.540562914,0.313333333,0
,15.5757,0,18.1,0,0.58,5.926,71,2.9084,24,666,20.2,18.13,19.1,0,,0.174996077,0,0.646627566,0,0.401234568,0.453151945,0.701338826,0.161754676,1,0.914122137,0.808510638,0.452538631,0.313333333,0
,13.0751,0,18.1,0,0.58,5.713,56.7,2.8237,24,666,20.2,14.76,20.1,0,,0.146889936,0,0.646627566,0,0.401234568,0.412339529,0.554067971,0.154052506,1,0.914122137,0.808510638,0.359547461,0.335555556,0
,4.34879,0,18.1,0,0.58,6.167,84,3.0334,24,666,20.2,16.29,19.9,0,,0.048808316,0,0.646627566,0,0.401234568,0.499329373,0.835221421,0.173121516,1,0.914122137,0.808510638,0.401766004,0.331111111,0
,4.03841,0,18.1,0,0.532,6.229,90.7,3.0993,24,666,20.2,12.87,19.6,0,,0.045319719,0,0.646627566,0,0.302469136,0.511209044,0.904222451,0.179114114,1,0.914122137,0.808510638,0.307395143,0.324444444,0
,3.56868,0,18.1,0,0.58,6.437,75,2.8965,24,666,20.2,14.36,23.2,0,,0.040040067,0,0.646627566,0,0.401234568,0.551063422,0.742533471,0.160672553,1,0.914122137,0.808510638,0.348509934,0.404444444,0
,4.64689,0,18.1,0,0.614,6.98,67.6,2.5329,24,666,20.2,11.66,29.8,0,,0.052158888,0,0.646627566,0,0.471193416,0.655106342,0.666323378,0.12760869,1,0.914122137,0.808510638,0.274006623,0.551111111,0
,8.05579,0,18.1,0,0.584,5.427,95.4,2.4298,24,666,20.2,18.14,13.8,0,,0.090474102,0,0.646627566,0,0.409465021,0.357539759,0.952626159,0.11823332,1,0.914122137,0.808510638,0.45281457,0.195555556,0
,6.39312,0,18.1,0,0.584,6.162,97.4,2.206,24,666,20.2,24.1,13.3,0,,0.071786092,0,0.646627566,0,0.409465021,0.498371336,0.973223481,0.09788213,1,0.914122137,0.808510638,0.617273731,0.184444444,0
,4.87141,0,18.1,0,0.614,6.484,93.6,2.3053,24,666,20.2,18.68,16.7,0,,0.054682439,0,0.646627566,0,0.471193416,0.560068979,0.934088568,0.106911948,1,0.914122137,0.808510638,0.467715232,0.26,0
,15.0234,0,18.1,0,0.614,5.304,97.3,2.1007,24,666,20.2,24.91,12,0,,0.168788358,0,0.646627566,0,0.471193416,0.333972025,0.972193615,0.088306705,1,0.914122137,0.808510638,0.639624724,0.155555556,0
,10.233,0,18.1,0,0.614,6.185,96.7,2.1705,24,666,20.2,18.03,14.6,0,,0.114945417,0,0.646627566,0,0.471193416,0.50277831,0.966014418,0.094653948,1,0.914122137,0.808510638,0.449779249,0.213333333,0
,14.3337,0,18.1,0,0.614,6.229,88,1.9512,24,666,20.2,13.11,21.4,0,,0.161036297,0,0.646627566,0,0.471193416,0.511209044,0.876416066,0.074711964,1,0.914122137,0.808510638,0.31401766,0.364444444,0
,5.82401,0,18.1,0,0.532,6.242,64.7,3.4242,24,666,20.2,10.74,23,0,,0.065389433,0,0.646627566,0,0.302469136,0.513699943,0.636457261,0.208658804,1,0.914122137,0.808510638,0.248620309,0.4,0
,5.70818,0,18.1,0,0.532,6.75,74.9,3.3317,24,666,20.2,7.74,23.7,0,,0.064087532,0,0.646627566,0,0.302469136,0.611036597,0.741503605,0.200247342,1,0.914122137,0.808510638,0.165838852,0.415555556,0
,5.73116,0,18.1,0,0.532,7.061,77,3.4106,24,666,20.2,7.01,25,0,,0.064345821,0,0.646627566,0,0.302469136,0.670626557,0.763130793,0.207422092,1,0.914122137,0.808510638,0.145695364,0.444444444,0
,2.81838,0,18.1,0,0.532,5.762,40.3,4.0983,24,666,20.2,10.42,21.8,0,,0.031606876,0,0.646627566,0,0.302469136,0.4217283,0.385169928,0.269957897,1,0.914122137,0.808510638,0.239790287,0.373333333,0
,2.37857,0,18.1,0,0.583,5.871,41.9,3.724,24,666,20.2,13.34,20.6,0,,0.026663518,0,0.646627566,0,0.407407407,0.442613527,0.401647786,0.235921032,1,0.914122137,0.808510638,0.320364238,0.346666667,0
,3.67367,0,18.1,0,0.583,6.312,51.9,3.9917,24,666,20.2,10.58,21.2,0,,0.04122013,0,0.646627566,0,0.407407407,0.527112474,0.504634398,0.260264256,1,0.914122137,0.808510638,0.244205298,0.36,0
,5.69175,0,18.1,0,0.583,6.114,79.8,3.5459,24,666,20.2,14.98,19.1,0,,0.063902862,0,0.646627566,0,0.407407407,0.489174171,0.791967044,0.219725559,1,0.914122137,0.808510638,0.365618102,0.313333333,0
,4.83567,0,18.1,0,0.583,5.905,53.2,3.1523,24,666,20.2,11.45,20.6,0,,0.05428073,0,0.646627566,0,0.407407407,0.449128185,0.518022657,0.183933654,1,0.914122137,0.808510638,0.268211921,0.346666667,0
,0.15086,0,27.74,0,0.609,5.454,92.7,1.8209,4,711,20.1,18.06,15.2,0,,0.001624595,0,1,0,0.46090535,0.362713163,0.924819773,0.062863171,0.130434783,1,0.79787234,0.450607064,0.226666667,0
,0.18337,0,27.74,0,0.609,5.414,98.3,1.7554,4,711,20.1,23.97,7,0,,0.001989999,0,1,0,0.46090535,0.35504886,0.982492276,0.056906947,0.130434783,1,0.79787234,0.613686534,0.044444444,0
,0.20746,0,27.74,0,0.609,5.093,98,1.8226,4,711,20.1,29.68,8.1,0,,0.002260765,0,1,0,0.46090535,0.293542824,0.979402678,0.06301776,0.130434783,1,0.79787234,0.771247241,0.068888889,0
,0.10574,0,27.74,0,0.609,5.983,98.8,1.8681,4,711,20.1,18.07,13.6,0,,0.001117457,0,1,0,0.46090535,0.464073577,0.987641607,0.067155289,0.130434783,1,0.79787234,0.450883002,0.191111111,0
,0.11132,0,27.74,0,0.609,5.983,83.5,2.1099,4,711,20.1,13.35,20.1,0,,0.001180175,0,1,0,0.46090535,0.464073577,0.830072091,0.089143304,0.130434783,1,0.79787234,0.320640177,0.335555556,0
,0.17331,0,9.69,0,0.585,5.707,54,2.3817,6,391,19.2,12.01,21.8,0,,0.001876927,0,0.338343109,0,0.411522634,0.411189883,0.526261586,0.11385936,0.217391304,0.389312977,0.70212766,0.283664459,0.373333333,0
,0.27957,0,9.69,0,0.585,5.926,42.6,2.3817,6,391,19.2,13.59,24.5,0,,0.003071264,0,0.338343109,0,0.411522634,0.453151945,0.408856849,0.11385936,0.217391304,0.389312977,0.70212766,0.327262693,0.433333333,0
,0.17899,0,9.69,0,0.585,5.67,28.8,2.7986,6,391,19.2,17.6,23.1,0,,0.001940769,0,0.338343109,0,0.411522634,0.404100402,0.266735324,0.151770044,0.217391304,0.389312977,0.70212766,0.437913907,0.402222222,0
,0.2896,0,9.69,0,0.585,5.39,72.9,2.7986,6,391,19.2,21.14,19.7,0,,0.003183999,0,0.338343109,0,0.411522634,0.350450278,0.720906282,0.151770044,0.217391304,0.389312977,0.70212766,0.535596026,0.326666667,0
,0.26838,0,9.69,0,0.585,5.794,70.6,2.8927,6,391,19.2,14.1,18.3,0,,0.002945491,0,0.338343109,0,0.411522634,0.427859743,0.697219361,0.160327001,0.217391304,0.389312977,0.70212766,0.341335541,0.295555556,0
,0.23912,0,9.69,0,0.585,6.019,65.3,2.4091,6,391,19.2,12.92,21.2,0,,0.002616616,0,0.338343109,0,0.411522634,0.47097145,0.642636457,0.116350972,0.217391304,0.389312977,0.70212766,0.308774834,0.36,0
,0.17783,0,9.69,0,0.585,5.569,73.5,2.3999,6,391,19.2,15.1,17.5,0,,0.001927731,0,0.338343109,0,0.411522634,0.384748036,0.727085479,0.115514372,0.217391304,0.389312977,0.70212766,0.36892936,0.277777778,0
,0.22438,0,9.69,0,0.585,6.027,79.7,2.4982,6,391,19.2,14.33,16.8,0,,0.002450942,0,0.338343109,0,0.411522634,0.472504311,0.790937178,0.124453255,0.217391304,0.389312977,0.70212766,0.347682119,0.262222222,0
,0.06263,0,11.93,0,0.573,6.593,69.1,2.4786,1,273,21,9.67,22.4,0,,0.000632911,0,0.420454545,0,0.386831276,0.580954206,0.68177137,0.122670935,0,0.164122137,0.893617021,0.219094923,0.386666667,0
,0.04527,0,11.93,0,0.573,6.12,76.7,2.2875,1,273,21,9.08,20.6,0,,0.000437789,0,0.420454545,0,0.386831276,0.490323817,0.760041195,0.10529331,0,0.164122137,0.893617021,0.20281457,0.346666667,0
,0.06076,0,11.93,0,0.573,6.976,91,2.1675,1,273,21,5.64,23.9,0,,0.000611892,0,0.420454545,0,0.386831276,0.654339912,0.907312049,0.094381144,0,0.164122137,0.893617021,0.107891832,0.42,0
,0.10959,0,11.93,0,0.573,6.794,89.3,2.3889,1,273,21,6.48,22,0,,0.00116073,0,0.420454545,0,0.386831276,0.619467331,0.889804325,0.11451409,0,0.164122137,0.893617021,0.13107064,0.377777778,0
,0.04741,0,11.93,0,0.573,6.03,80.8,2.505,1,273,21,7.88,11.9,0,,0.000461842,0,0.420454545,0,0.386831276,0.473079134,0.802265705,0.125071611,0,0.164122137,0.893617021,0.169701987,0.153333333,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min,0.00632,0,0.46,0,0.385,3.561,2.9,1.1296,1,187,12.6,1.73,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max,88.9762,100,27.74,1,0.871,8.78,100,12.1265,24,711,22,37.97,50,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,x - min/ (max- min),,,,,,,,,,,,,,,,,,,,,,,,,,,
,,x-mu/zigma,,,,,,,,,,,,,,,,,,,,,,,,,,,
